,election_year,election_round,place_(zz_=_exterior),municipality_code,unnamed:_4,municipality_name,office,party_number,party_initials,party_name,number_of_votes
666,2010,1,ZZ,98906,30635,CANADA,Presidente,43,PV,PARTIDO VERDE,390
667,2010,1,ZZ,11380,30643,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,79
668,2010,1,ZZ,11380,30643,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,36
669,2010,1,ZZ,11380,30643,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
670,2010,1,ZZ,11380,30643,JAPAO,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
671,2010,1,ZZ,11380,30643,JAPAO,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
672,2010,1,ZZ,11380,30643,JAPAO,Presidente,43,PV,PARTIDO VERDE,24
673,2010,1,ZZ,98124,30708,TUNISIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
674,2010,1,ZZ,98124,30708,TUNISIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2
675,2010,1,ZZ,98124,30708,TUNISIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
676,2010,1,ZZ,98124,30708,TUNISIA,Presidente,43,PV,PARTIDO VERDE,8
677,2010,1,ZZ,11380,30627,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,812
678,2010,1,ZZ,11380,30627,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,403
679,2010,1,ZZ,11380,30627,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,9
680,2010,1,ZZ,11380,30627,JAPAO,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,8
681,2010,1,ZZ,11380,30627,JAPAO,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,14
682,2010,1,ZZ,11380,30627,JAPAO,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,7
683,2010,1,ZZ,11380,30627,JAPAO,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,19
684,2010,1,ZZ,11380,30627,JAPAO,Presidente,43,PV,PARTIDO VERDE,178
685,2010,1,ZZ,11380,30724,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,202
686,2010,1,ZZ,11380,30724,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,122
687,2010,1,ZZ,11380,30724,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
688,2010,1,ZZ,11380,30724,JAPAO,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
689,2010,1,ZZ,11380,30724,JAPAO,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
690,2010,1,ZZ,11380,30724,JAPAO,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3
691,2010,1,ZZ,11380,30724,JAPAO,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,10
692,2010,1,ZZ,11380,30724,JAPAO,Presidente,43,PV,PARTIDO VERDE,42
693,2010,1,ZZ,98906,39063,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,162
694,2010,1,ZZ,98906,39063,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,85
695,2010,1,ZZ,98906,39063,CANADA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
696,2010,1,ZZ,98906,39063,CANADA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
697,2010,1,ZZ,98906,39063,CANADA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,2
698,2010,1,ZZ,98906,39063,CANADA,Presidente,43,PV,PARTIDO VERDE,91
699,2010,1,ZZ,11487,30740,POLONIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,16
700,2010,1,ZZ,11487,30740,POLONIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,17
701,2010,1,ZZ,11487,30740,POLONIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
702,2010,1,ZZ,11487,30740,POLONIA,Presidente,43,PV,PARTIDO VERDE,15
703,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,168
704,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,147
705,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
706,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2
707,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,3
708,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,7
709,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
710,2010,1,ZZ,98949,30767,AUSTRIA,Presidente,43,PV,PARTIDO VERDE,118
711,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1312
712,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,536
713,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
714,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,4
715,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,8
716,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,16
717,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,15
718,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,11
719,2010,1,ZZ,11266,30783,ESTADOS UNIDOS,Presidente,43,PV,PARTIDO VERDE,627
720,2010,1,ZZ,29050,30805,NOVA ZELANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,22
721,2010,1,ZZ,29050,30805,NOVA ZELANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,9
722,2010,1,ZZ,29050,30805,NOVA ZELANDIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,2
723,2010,1,ZZ,29050,30805,NOVA ZELANDIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
724,2010,1,ZZ,29050,30805,NOVA ZELANDIA,Presidente,43,PV,PARTIDO VERDE,14
725,2010,1,ZZ,98540,30848,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,84
726,2010,1,ZZ,98540,30848,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
727,2010,1,ZZ,98540,30848,CHINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
728,2010,1,ZZ,98540,30848,CHINA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3
729,2010,1,ZZ,98540,30848,CHINA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
730,2010,1,ZZ,98540,30848,CHINA,Presidente,43,PV,PARTIDO VERDE,24
731,2010,1,ZZ,11525,30864,SUICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,897
732,2010,1,ZZ,11525,30864,SUICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1177
733,2010,1,ZZ,11525,30864,SUICA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,9
734,2010,1,ZZ,11525,30864,SUICA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,2
735,2010,1,ZZ,11525,30864,SUICA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,10
736,2010,1,ZZ,11525,30864,SUICA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,23
737,2010,1,ZZ,11525,30864,SUICA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,25
738,2010,1,ZZ,11525,30864,SUICA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,22
739,2010,1,ZZ,11525,30864,SUICA,Presidente,43,PV,PARTIDO VERDE,732
740,2010,2,ZZ,98582,29254,COSTA DO MARFIM,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
741,2010,2,ZZ,98582,29254,COSTA DO MARFIM,Presidente,13,PT,PARTIDO DOS TRABALHADORES,30
742,2010,2,ZZ,98728,29262,EMIRADOS ARABES,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
743,2010,2,ZZ,98728,29262,EMIRADOS ARABES,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
744,2010,2,ZZ,29181,29289,JORDANIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
745,2010,2,ZZ,29181,29289,JORDANIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,100
746,2010,2,ZZ,98108,29297,TURQUIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
747,2010,2,ZZ,98108,29297,TURQUIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
748,2010,2,ZZ,98701,29300,ARGELIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
749,2010,2,ZZ,98701,29300,ARGELIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,9
750,2010,2,ZZ,11444,29327,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,431
751,2010,2,ZZ,11444,29327,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,271
752,2010,2,ZZ,11827,29335,GRECIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,86
753,2010,2,ZZ,11827,29335,GRECIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,93
754,2010,2,ZZ,11266,39080,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,526
755,2010,2,ZZ,11266,39080,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,160
756,2010,2,ZZ,98205,29343,TAILANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
757,2010,2,ZZ,98205,29343,TAILANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
758,2010,2,ZZ,11240,29351,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,290
759,2010,2,ZZ,11240,29351,ESPANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,327
760,2010,2,ZZ,11401,29360,LIBANO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,205
761,2010,2,ZZ,11401,29360,LIBANO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,394
762,2010,2,ZZ,29378,29378,SERVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
763,2010,2,ZZ,29378,29378,SERVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
764,2010,2,ZZ,11100,29386,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,343
765,2010,2,ZZ,11100,29386,ALEMANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,371
766,2010,2,ZZ,98027,29394,GUINE BISSAU,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25
767,2010,2,ZZ,98027,29394,GUINE BISSAU,Presidente,13,PT,PARTIDO DOS TRABALHADORES,25
768,2010,2,ZZ,11185,29408,COLOMBIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,143
769,2010,2,ZZ,11185,29408,COLOMBIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,98
770,2010,2,ZZ,11266,29416,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3298
771,2010,2,ZZ,11266,29416,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2040
772,2010,2,ZZ,39187,39187,REPUBLICA DO CONGO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
773,2010,2,ZZ,39187,39187,REPUBLICA DO CONGO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,5
774,2010,2,ZZ,98922,29432,BELGICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,456
775,2010,2,ZZ,98922,29432,BELGICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,518
776,2010,2,ZZ,98647,29440,ROMENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
777,2010,2,ZZ,98647,29440,ROMENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
778,2010,2,ZZ,29238,29459,HUNGRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,30
779,2010,2,ZZ,29238,29459,HUNGRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,26
780,2010,2,ZZ,11142,29467,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,748
781,2010,2,ZZ,11142,29467,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1297
782,2010,2,ZZ,11320,29475,GUIANA FRANCESA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,665
783,2010,2,ZZ,11320,29475,GUIANA FRANCESA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,986
784,2010,2,ZZ,98086,29483,EGITO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
785,2010,2,ZZ,98086,29483,EGITO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,27
786,2010,2,ZZ,98981,29491,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,36
787,2010,2,ZZ,98981,29491,AUSTRALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,25
788,2010,2,ZZ,11584,29505,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,275
789,2010,2,ZZ,11584,29505,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,173
790,2010,2,ZZ,11266,29513,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,386
791,2010,2,ZZ,11266,29513,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,97
792,2010,2,ZZ,98787,29530,AFRICA DO SUL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,49
793,2010,2,ZZ,98787,29530,AFRICA DO SUL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
794,2010,2,ZZ,98523,29548,CINGAPURA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,133
795,2010,2,ZZ,98523,29548,CINGAPURA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,17
796,2010,2,ZZ,11444,29556,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,783
797,2010,2,ZZ,11444,29556,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,545
798,2010,2,ZZ,11584,29564,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,30
799,2010,2,ZZ,11584,29564,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,32
800,2010,2,ZZ,11800,29572,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
801,2010,2,ZZ,11800,29572,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,51
802,2010,2,ZZ,11444,29580,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
803,2010,2,ZZ,11444,29580,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
804,2010,2,ZZ,98485,29599,DINAMARCA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,113
805,2010,2,ZZ,98485,29599,DINAMARCA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,149
806,2010,2,ZZ,11142,29602,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,39
807,2010,2,ZZ,11142,29602,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,110
808,2010,2,ZZ,98248,29610,SENEGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
809,2010,2,ZZ,98248,29610,SENEGAL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,15
810,2010,2,ZZ,98221,29637,SIRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,18
811,2010,2,ZZ,98221,29637,SIRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,37
812,2010,2,ZZ,29645,29645,TIMOR-LESTE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,21
813,2010,2,ZZ,29645,29645,TIMOR-LESTE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,44
814,2010,2,ZZ,29653,29653,CATAR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,35
815,2010,2,ZZ,29653,29653,CATAR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,18
816,2010,2,ZZ,98540,30880,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
817,2010,2,ZZ,98540,30880,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
818,2010,2,ZZ,29033,29661,IRLANDA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,66
819,2010,2,ZZ,29033,29661,IRLANDA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,37
820,2010,2,ZZ,11444,29670,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
821,2010,2,ZZ,11444,29670,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,36
822,2010,2,ZZ,98744,29688,SUECIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,259
823,2010,2,ZZ,98744,29688,SUECIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,315
824,2010,2,ZZ,11100,29696,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,613
825,2010,2,ZZ,11100,29696,ALEMANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,449
826,2010,2,ZZ,11525,29700,SUICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,438
827,2010,2,ZZ,11525,29700,SUICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,375
828,2010,2,ZZ,11304,29718,GUIANA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,16
829,2010,2,ZZ,11304,29718,GUIANA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,11
830,2010,2,ZZ,98000,29726,GUATEMALA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,61
831,2010,2,ZZ,98000,29726,GUATEMALA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,30
832,2010,2,ZZ,11380,29742,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,232
833,2010,2,ZZ,11380,29742,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,100
834,2010,2,ZZ,11266,30902,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,142
835,2010,2,ZZ,11266,30902,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,74
836,2010,2,ZZ,98868,29777,CUBA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
837,2010,2,ZZ,98868,29777,CUBA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,248
838,2010,2,ZZ,98426,29785,FINLANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,61
839,2010,2,ZZ,98426,29785,FINLANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,53
840,2010,2,ZZ,29025,29793,HONG KONG,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,49
841,2010,2,ZZ,29025,29793,HONG KONG,Presidente,13,PT,PARTIDO DOS TRABALHADORES,24
842,2010,2,ZZ,11266,29807,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1146
843,2010,2,ZZ,11266,29807,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,270
844,2010,2,ZZ,29211,29840,INDONESIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
845,2010,2,ZZ,29190,29866,JAMAICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
846,2010,2,ZZ,29190,29866,JAMAICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,19
847,2010,2,ZZ,29874,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
848,2010,2,ZZ,29874,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
849,2010,2,ZZ,29157,29882,KUWAIT,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,11
850,2010,2,ZZ,29157,29882,KUWAIT,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
851,2010,2,ZZ,29130,29890,MALASIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
852,2010,2,ZZ,29130,29890,MALASIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,12
853,2010,2,ZZ,11800,29904,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,106
854,2010,2,ZZ,11800,29904,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,70
855,2010,2,ZZ,98361,29912,NIGERIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
856,2010,2,ZZ,98361,29912,NIGERIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
857,2010,2,ZZ,98060,29939,GABAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
858,2010,2,ZZ,98060,29939,GABAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,19
859,2010,2,ZZ,11460,29947,PERU,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,250
860,2010,2,ZZ,11460,29947,PERU,Presidente,13,PT,PARTIDO DOS TRABALHADORES,128
861,2010,2,ZZ,11509,29955,PORTUGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1667
862,2010,2,ZZ,11509,29955,PORTUGAL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2289
863,2010,2,ZZ,98841,29971,INGLATERRA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1783
864,2010,2,ZZ,98841,29971,INGLATERRA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1299
865,2010,2,ZZ,11266,29980,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,937
866,2010,2,ZZ,11266,29980,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,268
867,2010,2,ZZ,98965,29998,ANGOLA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,67
868,2010,2,ZZ,98965,29998,ANGOLA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,78
869,2010,2,ZZ,11240,30066,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,537
870,2010,2,ZZ,11240,30066,ESPANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,697
871,2010,2,ZZ,98442,30082,FILIPINAS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
872,2010,2,ZZ,98442,30082,FILIPINAS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,18
873,2010,2,ZZ,98838,30074,NICARAGUA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,35
874,2010,2,ZZ,98838,30074,NICARAGUA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,50
875,2010,2,ZZ,29116,30090,MOCAMBIQUE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,79
876,2010,2,ZZ,29116,30090,MOCAMBIQUE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,107
877,2010,2,ZZ,11142,39004,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
878,2010,2,ZZ,11142,39004,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,48
879,2010,2,ZZ,11266,30112,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3340
880,2010,2,ZZ,11266,30112,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,692
881,2010,2,ZZ,11363,30120,ITALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1429
882,2010,2,ZZ,11363,30120,ITALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1899
883,2010,2,ZZ,11380,30139,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,293
884,2010,2,ZZ,11380,30139,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,103
