,election_year,election_round,municipality_code,municipality_name,office,party_name,number_of_votes
194,2018,1,11800,Bolivia,Presidente,Partido Novo,6
195,2018,1,98540,China,Presidente,Partido Novo,2
196,2018,1,29157,Kuwait,Presidente,Partido Novo,2
197,2018,2,98345,Noruega,Presidente,Partido Dos Trabalhadores,249
198,2018,2,99287,Zambia,Presidente,Partido Dos Trabalhadores,2
199,2018,2,29068,Namibia,Presidente,Partido Dos Trabalhadores,7
200,2018,2,11509,Portugal,Presidente,Partido Dos Trabalhadores,227
201,2018,2,11444,Paraguai,Presidente,Partido Dos Trabalhadores,193
202,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,528
203,2018,1,29076,Honduras,Presidente,Partido Novo,2
204,2018,1,11266,Estados Unidos,Presidente,Partido Patria Livre,2
205,2018,1,98540,China,Presidente,Partido Novo,4
206,2018,1,11509,Portugal,Presidente,Partido Patria Livre,3
207,2018,1,30414,Palestina,Presidente,Partido Novo,7
208,2018,2,98140,Trinidad Tobago,Presidente,Partido Dos Trabalhadores,4
209,2018,2,98000,Guatemala,Presidente,Partido Dos Trabalhadores,20
210,2018,1,11428,Mexico,Presidente,Partido Patria Livre,2
211,2018,1,29025,Hong Kong,Presidente,Partido Novo,18
212,2018,1,29211,Indonesia,Presidente,Partido Novo,2
213,2018,1,98469,El Salvador,Presidente,Partido Novo,4
214,2018,1,30350,Republica Checa,Presidente,Partido Novo,18
215,2018,1,11827,Grecia,Presidente,Partido Novo,22
216,2018,1,11444,Paraguai,Presidente,Partido Novo,11
217,2018,1,11100,Alemanha,Presidente,Movimento Democratico Brasileiro,16
218,2018,1,11525,Suica,Presidente,Movimento Democratico Brasileiro,14
219,2018,1,11584,Venezuela,Presidente,Movimento Democratico Brasileiro,2
220,2018,1,98426,Finlandia,Presidente,Partido Novo,44
221,2018,1,98965,Angola,Presidente,Partido Novo,4
222,2018,1,98906,Canada,Presidente,Partido Novo,541
223,2018,1,98787,Africa Do Sul,Presidente,Partido Novo,18
224,2018,1,11428,Mexico,Presidente,Partido Novo,101
225,2018,1,11363,Italia,Presidente,Movimento Democratico Brasileiro,28
226,2018,1,11827,Grecia,Presidente,Movimento Democratico Brasileiro,6
227,2018,1,11800,Bolivia,Presidente,Movimento Democratico Brasileiro,2
228,2018,1,11223,Equador,Presidente,Movimento Democratico Brasileiro,2
229,2018,1,98280,Republica Dominicana,Presidente,Movimento Democratico Brasileiro,2
230,2018,1,29033,Irlanda,Presidente,Movimento Democratico Brasileiro,2
231,2018,1,98540,China,Presidente,Partido Socialismo E Liberdade,1
232,2018,1,98205,Tailandia,Presidente,Partido Socialismo E Liberdade,1
233,2018,1,11460,Peru,Presidente,Partido Socialismo E Liberdade,4
234,2018,1,98540,China,Presidente,Partido Socialismo E Liberdade,1
235,2018,1,11525,Suica,Presidente,Partido Socialismo E Liberdade,33
236,2018,1,98426,Finlandia,Presidente,Democracia Crista,1
237,2018,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,2
238,2018,1,98124,Tunisia,Presidente,Partido Dos Trabalhadores,2
239,2018,1,29157,Kuwait,Presidente,Partido Dos Trabalhadores,11
240,2018,1,11320,Guiana Francesa,Presidente,Partido Dos Trabalhadores,356
241,2018,1,11568,Uruguai,Presidente,Partido Dos Trabalhadores,227
242,2018,1,98540,China,Presidente,Partido Socialismo E Liberdade,1
243,2018,1,11363,Italia,Presidente,Partido Socialismo E Liberdade,23
244,2018,1,11363,Italia,Presidente,Partido Dos Trabalhadores,786
245,2018,1,29378,Servia,Presidente,Partido Dos Trabalhadores,5
246,2018,1,98507,Costa Rica,Presidente,Partido Dos Trabalhadores,31
247,2018,1,11363,Italia,Presidente,Partido Dos Trabalhadores,663
248,2018,1,29050,Nova Zelandia,Presidente,Partido Socialismo E Liberdade,3
249,2018,1,98442,Filipinas,Presidente,Partido Dos Trabalhadores,7
250,2018,1,98906,Canada,Presidente,Partido Dos Trabalhadores,68
251,2018,1,11169,Chile,Presidente,Partido Dos Trabalhadores,146
252,2018,1,98760,Russia,Presidente,Partido Dos Trabalhadores,4
253,2018,1,11380,Japao,Presidente,Partido Socialismo E Liberdade,16
254,2018,1,98043,Gana,Presidente,Partido Socialismo E Liberdade,1
255,2018,1,29009,Paises Baixos,Presidente,Partido Dos Trabalhadores,313
256,2018,1,11800,Bolivia,Presidente,Partido Dos Trabalhadores,80
257,2018,1,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,755
258,2018,1,11827,Grecia,Presidente,Partido Dos Trabalhadores,31
259,2018,2,98205,Tailandia,Presidente,Partido Social Liberal,53
260,2018,2,98540,China,Presidente,Partido Social Liberal,151
261,2018,2,11320,Guiana Francesa,Presidente,Partido Social Liberal,950
262,2018,2,98523,Cingapura,Presidente,Partido Social Liberal,164
263,2018,2,11304,Guiana,Presidente,Partido Social Liberal,47
264,2018,1,98744,Suecia,Presidente,Podemos,10
265,2018,2,11568,Uruguai,Presidente,Partido Social Liberal,10
266,2018,2,98361,Nigeria,Presidente,Partido Social Liberal,8
267,2018,2,98329,Panama,Presidente,Partido Social Liberal,471
268,2018,2,29203,Ira,Presidente,Partido Social Liberal,22
269,2018,2,11347,Israel,Presidente,Partido Social Liberal,391
270,2018,2,29130,Malasia,Presidente,Partido Social Liberal,34
271,2018,1,29076,Honduras,Presidente,Podemos,4
272,2018,2,99180,Comunidade Das Bahamas,Presidente,Partido Social Liberal,16
273,2018,2,11800,Bolivia,Presidente,Partido Social Liberal,1026
274,2018,2,98043,Gana,Presidente,Partido Social Liberal,5
275,2018,1,11142,Argentina,Presidente,Podemos,1
276,2018,2,98000,Guatemala,Presidente,Partido Social Liberal,103
277,2018,2,11444,Paraguai,Presidente,Partido Social Liberal,285
278,2018,1,29033,Irlanda,Presidente,Podemos,7
279,2018,1,98949,Austria,Presidente,Podemos,10
280,2018,1,98787,Africa Do Sul,Presidente,Podemos,2
281,2018,1,29653,Catar,Presidente,Podemos,1
282,2018,1,11800,Bolivia,Presidente,Patriota,2
283,2018,1,11185,Colombia,Presidente,Patriota,2
284,2018,1,98485,Dinamarca,Presidente,Patriota,3
285,2018,1,11568,Uruguai,Presidente,Patriota,5
286,2018,1,11525,Suica,Presidente,Patriota,26
287,2018,1,11800,Bolivia,Presidente,Patriota,1
288,2018,1,30414,Palestina,Presidente,Patriota,2
289,2018,1,11100,Alemanha,Presidente,Patriota,31
290,2018,1,11444,Paraguai,Presidente,Patriota,2
291,2018,1,98841,Inglaterra,Presidente,Patriota,47
292,2018,1,98949,Austria,Presidente,Patriota,7
293,2018,1,11428,Mexico,Presidente,Patriota,3
294,2018,1,11568,Uruguai,Presidente,Partido Democratico Trabalhista,5
295,2018,1,98124,Tunisia,Presidente,Partido Democratico Trabalhista,7
296,2018,1,98868,Cuba,Presidente,Partido Democratico Trabalhista,7
297,2018,1,98744,Suecia,Presidente,Partido Democratico Trabalhista,344
298,2018,1,98582,Costa Do Marfim,Presidente,Partido Democratico Trabalhista,2
299,2018,1,98248,Senegal,Presidente,Partido Democratico Trabalhista,6
300,2018,1,29238,Hungria,Presidente,Partido Democratico Trabalhista,31
301,2018,1,11541,Suriname,Presidente,Partido Novo,4
302,2018,1,11266,Estados Unidos,Presidente,Partido Novo,238
303,2018,1,98922,Belgica,Presidente,Partido Novo,159
304,2018,1,98728,Emirados Arabes,Presidente,Partido Novo,95
305,2018,1,98981,Australia,Presidente,Partido Democratico Trabalhista,484
306,2018,1,98906,Canada,Presidente,Partido Democratico Trabalhista,422
307,2018,1,98345,Noruega,Presidente,Partido Democratico Trabalhista,140
308,2018,1,29378,Servia,Presidente,Partido Democratico Trabalhista,14
309,2018,1,29068,Namibia,Presidente,Partido Democratico Trabalhista,3
310,2018,1,11800,Bolivia,Presidente,Partido Dos Trabalhadores,23
311,2018,1,98540,China,Presidente,Partido Dos Trabalhadores,9
312,2018,1,98744,Suecia,Presidente,Partido Dos Trabalhadores,213
313,2018,1,11525,Suica,Presidente,Partido Dos Trabalhadores,643
314,2018,1,98760,Russia,Presidente,Partido Democratico Trabalhista,18
315,2018,1,29378,Servia,Presidente,Partido Novo,2
316,2018,1,98329,Panama,Presidente,Partido Novo,47
317,2018,1,2800,Vietna,Presidente,Partido Novo,1
318,2018,1,29130,Malasia,Presidente,Partido Novo,7
319,2018,1,98981,Australia,Presidente,Partido Novo,141
320,2018,1,98140,Trinidad Tobago,Presidente,Partido Democratico Trabalhista,6
321,2018,1,11266,Estados Unidos,Presidente,Partido Democratico Trabalhista,736
322,2018,1,11509,Portugal,Presidente,Partido Novo,31
323,2018,1,11380,Japao,Presidente,Partido Novo,202
324,2018,1,39020,Croacia,Presidente,Partido Novo,4
325,2018,1,29246,Haiti,Presidente,Partido Dos Trabalhadores,3
326,2018,1,11282,Franca,Presidente,Partido Democratico Trabalhista,1394
327,2018,1,29238,Hungria,Presidente,Partido Dos Trabalhadores,16
328,2018,1,98361,Nigeria,Presidente,Partido Dos Trabalhadores,10
329,2018,1,98540,China,Presidente,Partido Dos Trabalhadores,4
330,2018,1,11509,Portugal,Presidente,Partido Dos Trabalhadores,928
331,2018,1,11266,Estados Unidos,Presidente,Partido Social Liberal,734
332,2018,1,11320,Guiana Francesa,Presidente,Partido Social Liberal,812
333,2018,1,11380,Japao,Presidente,Partido Social Liberal,8815
334,2018,1,29122,Marrocos,Presidente,Partido Dos Trabalhadores,7
335,2018,1,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,274
336,2018,1,98647,Romenia,Presidente,Partido Dos Trabalhadores,3
337,2018,1,98345,Noruega,Presidente,Partido Dos Trabalhadores,70
338,2018,1,29076,Honduras,Presidente,Partido Social Liberal,50
339,2018,1,98787,Africa Do Sul,Presidente,Partido Social Liberal,56
340,2018,1,98027,Guine Bissau,Presidente,Partido Social Liberal,17
341,2018,1,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,150
342,2018,1,98949,Austria,Presidente,Partido Dos Trabalhadores,161
343,2018,1,98647,Romenia,Presidente,Partido Social Liberal,11
344,2018,1,11444,Paraguai,Presidente,Partido Social Liberal,88
345,2018,1,98906,Canada,Presidente,Partido Social Liberal,992
346,2018,1,11240,Espanha,Presidente,Partido Social Liberal,1913
347,2018,1,11487,Polonia,Presidente,Partido Social Liberal,30
348,2018,1,11266,Estados Unidos,Presidente,Partido Social Liberal,1004
349,2018,1,11509,Portugal,Presidente,Partido Social Liberal,482
350,2018,1,98906,Canada,Presidente,Partido Social Liberal,3119
351,2018,1,98838,Nicaragua,Presidente,Partido Social Liberal,27
352,2018,1,98043,Gana,Presidente,Partido Social Liberal,6
353,2018,1,98000,Guatemala,Presidente,Partido Social Liberal,85
354,2018,1,11185,Colombia,Presidente,Partido Da Social Democracia Brasileira,26
355,2018,1,11568,Uruguai,Presidente,Partido Da Social Democracia Brasileira,22
356,2018,1,39102,Oma,Presidente,Partido Da Social Democracia Brasileira,1
357,2018,1,11320,Guiana Francesa,Presidente,Partido Da Social Democracia Brasileira,82
358,2018,1,11380,Japao,Presidente,Partido Da Social Democracia Brasileira,531
359,2018,1,29238,Hungria,Presidente,Partido Da Social Democracia Brasileira,2
360,2018,1,29181,Jordania,Presidente,Partido Da Social Democracia Brasileira,10
361,2018,1,29076,Honduras,Presidente,Partido Da Social Democracia Brasileira,2
362,2018,1,98744,Suecia,Presidente,Partido Patria Livre,3
363,2018,1,11266,Estados Unidos,Presidente,Partido Patria Livre,2
364,2018,1,11584,Venezuela,Presidente,Partido Patria Livre,1
365,2018,1,29122,Marrocos,Presidente,Partido Da Social Democracia Brasileira,2
366,2018,1,98329,Panama,Presidente,Partido Da Social Democracia Brasileira,24
367,2018,1,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,161
368,2018,1,11240,Espanha,Presidente,Partido Da Social Democracia Brasileira,115
369,2018,1,2800,Vietna,Presidente,Partido Da Social Democracia Brasileira,2
370,2018,1,98906,Canada,Presidente,Partido Patria Livre,1
371,2018,1,98981,Australia,Presidente,Partido Da Social Democracia Brasileira,36
372,2018,1,11266,Estados Unidos,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
373,2018,1,98906,Canada,Presidente,Partido Patria Livre,2
374,2018,1,98825,India,Presidente,Partido Da Social Democracia Brasileira,1
375,2018,1,98841,Inglaterra,Presidente,Partido Da Social Democracia Brasileira,242
376,2018,1,30414,Palestina,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
377,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,221
378,2018,1,29653,Catar,Presidente,Partido Da Social Democracia Brasileira,4
379,2018,1,98329,Panama,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
380,2018,1,98345,Noruega,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
381,2018,1,11444,Paraguai,Presidente,Partido Socialista Dos Trabalhadores Unificado,4
382,2018,1,11380,Japao,Presidente,Partido Socialista Dos Trabalhadores Unificado,21
383,2018,1,11142,Argentina,Presidente,Partido Socialista Dos Trabalhadores Unificado,12
384,2018,1,11282,Franca,Presidente,Partido Socialista Dos Trabalhadores Unificado,8
385,2018,1,98906,Canada,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
386,2018,1,11800,Bolivia,Presidente,Democracia Crista,1
387,2018,1,11266,Estados Unidos,Presidente,Democracia Crista,3
388,2018,1,11266,Estados Unidos,Presidente,Democracia Crista,5
389,2018,1,11380,Japao,Presidente,Democracia Crista,29
390,2018,1,11320,Guiana Francesa,Presidente,Democracia Crista,2
391,2018,1,11363,Italia,Presidente,Democracia Crista,6
392,2018,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,45
393,2018,1,98922,Belgica,Presidente,Partido Socialismo E Liberdade,17
394,2018,1,11320,Guiana Francesa,Presidente,Partido Socialismo E Liberdade,5
395,2018,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,74
396,2018,1,98345,Noruega,Presidente,Partido Socialismo E Liberdade,4
397,2018,1,29130,Malasia,Presidente,Partido Socialismo E Liberdade,2
398,2018,1,11827,Grecia,Presidente,Partido Socialismo E Liberdade,5
399,2018,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,7
400,2018,1,11185,Colombia,Presidente,Rede Sustentabilidade,10
401,2018,1,98922,Belgica,Presidente,Rede Sustentabilidade,69
402,2018,1,98838,Nicaragua,Presidente,Partido Socialismo E Liberdade,1
403,2018,1,98523,Cingapura,Presidente,Partido Da Social Democracia Brasileira,13
404,2018,1,11568,Uruguai,Presidente,Partido Da Social Democracia Brasileira,59
405,2018,1,98086,Egito,Presidente,Rede Sustentabilidade,1
406,2018,1,29165,Kenia,Presidente,Partido Socialismo E Liberdade,3
407,2018,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,35
408,2018,1,2828,Taiwan,Presidente,Partido Socialismo E Liberdade,1
409,2018,1,98787,Africa Do Sul,Presidente,Rede Sustentabilidade,6
410,2018,1,11800,Bolivia,Presidente,Rede Sustentabilidade,3
411,2018,1,98523,Cingapura,Presidente,Rede Sustentabilidade,5
412,2018,1,98981,Australia,Presidente,Partido Da Social Democracia Brasileira,70
413,2018,1,98345,Noruega,Presidente,Partido Da Social Democracia Brasileira,15
414,2018,1,11363,Italia,Presidente,Partido Da Social Democracia Brasileira,107
415,2018,1,29645,Timor-Leste,Presidente,Rede Sustentabilidade,5
416,2018,1,29203,Ira,Presidente,Partido Da Social Democracia Brasileira,2
417,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,173
418,2018,1,11568,Uruguai,Presidente,Rede Sustentabilidade,1
419,2018,1,98906,Canada,Presidente,Partido Da Social Democracia Brasileira,55
420,2018,1,11240,Espanha,Presidente,Rede Sustentabilidade,109
421,2018,2,11568,Uruguai,Presidente,Partido Social Liberal,10
422,2018,2,11185,Colombia,Presidente,Partido Social Liberal,284
423,2018,2,11541,Suriname,Presidente,Partido Social Liberal,390
424,2018,2,29157,Kuwait,Presidente,Partido Social Liberal,26
425,2018,1,11444,Paraguai,Presidente,Partido Da Social Democracia Brasileira,57
426,2018,1,11380,Japao,Presidente,Partido Da Social Democracia Brasileira,218
427,2018,1,98108,Turquia,Presidente,Partido Da Social Democracia Brasileira,10
428,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,50
429,2018,1,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,18
430,2018,1,11266,Estados Unidos,Presidente,Rede Sustentabilidade,170
431,2018,1,98280,Republica Dominicana,Presidente,Rede Sustentabilidade,1
432,2018,1,29033,Irlanda,Presidente,Rede Sustentabilidade,37
433,2018,2,98086,Egito,Presidente,Partido Social Liberal,24
434,2018,1,11444,Paraguai,Presidente,Partido Da Social Democracia Brasileira,5
435,2018,2,11568,Uruguai,Presidente,Partido Social Liberal,660
436,2018,2,98248,Senegal,Presidente,Partido Social Liberal,32
437,2018,2,98027,Guine Bissau,Presidente,Partido Social Liberal,14
438,2018,1,98841,Inglaterra,Presidente,Rede Sustentabilidade,251
439,2018,1,98838,Nicaragua,Presidente,Rede Sustentabilidade,3
440,2018,2,11401,Libano,Presidente,Partido Social Liberal,1041
441,2018,1,11282,Franca,Presidente,Rede Sustentabilidade,175
442,2018,2,29122,Marrocos,Presidente,Partido Social Liberal,6
443,2018,2,2800,Vietna,Presidente,Partido Social Liberal,7
444,2018,2,98760,Russia,Presidente,Partido Social Liberal,17
445,2018,2,98108,Turquia,Presidente,Partido Social Liberal,55
446,2018,2,11827,Grecia,Presidente,Partido Social Liberal,276
447,2018,2,98949,Austria,Presidente,Partido Social Liberal,371
448,2018,2,98906,Canada,Presidente,Partido Social Liberal,1879
449,2018,2,98787,Africa Do Sul,Presidente,Partido Social Liberal,206
450,2018,1,29157,Kuwait,Presidente,Partido Democratico Trabalhista,5
451,2018,1,98540,China,Presidente,Partido Democratico Trabalhista,19
452,2018,1,38962,Tanzania,Presidente,Partido Democratico Trabalhista,3
453,2018,1,11320,Guiana Francesa,Presidente,Partido Democratico Trabalhista,91
454,2018,1,11584,Venezuela,Presidente,Partido Democratico Trabalhista,35
455,2018,1,11266,Estados Unidos,Presidente,Patriota,3
456,2018,1,11304,Guiana,Presidente,Partido Democratico Trabalhista,5
457,2018,1,29246,Haiti,Presidente,Partido Democratico Trabalhista,4
458,2018,1,39160,Eslovenia,Presidente,Partido Democratico Trabalhista,5
459,2018,1,11568,Uruguai,Presidente,Partido Democratico Trabalhista,184
460,2018,1,29181,Jordania,Presidente,Partido Democratico Trabalhista,29
461,2018,1,11401,Libano,Presidente,Partido Democratico Trabalhista,123
462,2018,1,30414,Palestina,Presidente,Partido Democratico Trabalhista,42
463,2018,1,98540,China,Presidente,Partido Democratico Trabalhista,4
464,2018,1,29025,Hong Kong,Presidente,Partido Democratico Trabalhista,32
465,2018,1,98442,Filipinas,Presidente,Partido Democratico Trabalhista,8
466,2018,1,98981,Australia,Presidente,Patriota,6
467,2018,1,29645,Timor-Leste,Presidente,Partido Democratico Trabalhista,3
468,2018,1,98507,Costa Rica,Presidente,Partido Democratico Trabalhista,32
469,2018,1,11100,Alemanha,Presidente,Partido Democratico Trabalhista,686
470,2018,1,98906,Canada,Presidente,Partido Democratico Trabalhista,131
471,2018,1,39209,Eslovakia,Presidente,Partido Democratico Trabalhista,18
472,2018,1,11363,Italia,Presidente,Partido Democratico Trabalhista,616
473,2018,1,11363,Italia,Presidente,Patriota,29
474,2018,1,29033,Irlanda,Presidente,Patriota,2
475,2018,1,29116,Mocambique,Presidente,Partido Democratico Trabalhista,38
476,2018,1,11240,Espanha,Presidente,Partido Democratico Trabalhista,491
477,2018,1,98469,El Salvador,Presidente,Partido Democratico Trabalhista,6
478,2018,1,98906,Canada,Presidente,Partido Democratico Trabalhista,953
479,2018,1,11223,Equador,Presidente,Patriota,1
480,2018,1,11266,Estados Unidos,Presidente,Patriota,68
481,2018,1,11800,Bolivia,Presidente,Patriota,4
482,2018,1,11487,Polonia,Presidente,Partido Democratico Trabalhista,32
483,2018,1,98825,India,Presidente,Partido Democratico Trabalhista,7
484,2018,1,98043,Gana,Presidente,Partido Democratico Trabalhista,6
485,2018,1,11142,Argentina,Presidente,Partido Democratico Trabalhista,611
486,2018,1,98841,Inglaterra,Presidente,Partido Democratico Trabalhista,1942
487,2018,1,98838,Nicaragua,Presidente,Partido Democratico Trabalhista,12
488,2018,1,98949,Austria,Presidente,Partido Democratico Trabalhista,236
489,2018,1,98108,Turquia,Presidente,Partido Democratico Trabalhista,3
490,2018,1,11762,Ucrania,Presidente,Partido Democratico Trabalhista,4
491,2018,1,98906,Canada,Presidente,Partido Democratico Trabalhista,1161
492,2018,1,98604,Cabo Verde,Presidente,Partido Democratico Trabalhista,4
493,2018,2,11568,Uruguai,Presidente,Partido Dos Trabalhadores,7
494,2018,2,11185,Colombia,Presidente,Partido Dos Trabalhadores,180
495,2018,2,98868,Cuba,Presidente,Partido Dos Trabalhadores,19
496,2018,2,11568,Uruguai,Presidente,Partido Dos Trabalhadores,83
497,2018,2,11460,Peru,Presidente,Partido Dos Trabalhadores,151
498,2018,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,721
499,2018,1,11444,Paraguai,Presidente,Partido Democratico Trabalhista,6
500,2018,1,98787,Africa Do Sul,Presidente,Partido Democratico Trabalhista,32
501,2018,1,11541,Suriname,Presidente,Partido Social Liberal,355
502,2018,1,11380,Japao,Presidente,Partido Social Liberal,9456
503,2018,2,98728,Emirados Arabes,Presidente,Partido Dos Trabalhadores,138
504,2018,2,98027,Guine Bissau,Presidente,Partido Dos Trabalhadores,13
505,2018,1,11568,Uruguai,Presidente,Partido Social Liberal,8
506,2018,1,98124,Tunisia,Presidente,Partido Social Liberal,12
507,2018,1,98582,Costa Do Marfim,Presidente,Partido Social Liberal,15
508,2018,1,11266,Estados Unidos,Presidente,Partido Social Liberal,1714
509,2018,2,98442,Filipinas,Presidente,Partido Dos Trabalhadores,8
510,2018,1,11266,Estados Unidos,Presidente,Partido Novo,380
511,2018,1,98485,Dinamarca,Presidente,Partido Novo,63
512,2018,1,11266,Estados Unidos,Presidente,Partido Novo,239
513,2018,1,11266,Estados Unidos,Presidente,Partido Novo,737
514,2018,1,11380,Japao,Presidente,Partido Novo,668
515,2018,1,11320,Guiana Francesa,Presidente,Partido Novo,8
516,2018,1,98248,Senegal,Presidente,Partido Social Liberal,27
517,2018,1,11304,Guiana,Presidente,Partido Social Liberal,64
518,2018,1,11568,Uruguai,Presidente,Partido Social Liberal,502
519,2018,1,39160,Eslovenia,Presidente,Partido Social Liberal,14
520,2018,1,11444,Paraguai,Presidente,Partido Social Liberal,773
521,2018,1,39322,Chipre,Presidente,Partido Social Liberal,12
522,2018,1,98540,China,Presidente,Partido Da Social Democracia Brasileira,6
523,2018,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,300
524,2018,2,29033,Irlanda,Presidente,Partido Dos Trabalhadores,510
525,2018,1,11800,Bolivia,Presidente,Partido Social Liberal,85
526,2018,1,98361,Nigeria,Presidente,Partido Social Liberal,4
527,2018,1,11363,Italia,Presidente,Partido Social Liberal,2608
528,2018,1,11401,Libano,Presidente,Partido Social Liberal,1038
529,2018,2,98469,El Salvador,Presidente,Partido Dos Trabalhadores,15
530,2018,2,98981,Australia,Presidente,Partido Dos Trabalhadores,283
531,2018,1,11568,Uruguai,Presidente,Partido Novo,41
532,2018,1,29203,Ira,Presidente,Partido Social Liberal,12
533,2018,1,98981,Australia,Presidente,Partido Social Liberal,1034
534,2018,1,99287,Zambia,Presidente,Partido Social Liberal,11
535,2018,1,11240,Espanha,Presidente,Partido Social Liberal,722
536,2018,2,98825,India,Presidente,Partido Dos Trabalhadores,14
537,2018,1,98027,Guine Bissau,Presidente,Partido Novo,1
538,2018,1,29238,Hungria,Presidente,Partido Novo,18
539,2018,1,39209,Eslovakia,Presidente,Partido Social Liberal,15
540,2018,1,11100,Alemanha,Presidente,Partido Social Liberal,638
541,2018,1,98507,Costa Rica,Presidente,Partido Social Liberal,153
542,2018,1,11363,Italia,Presidente,Partido Social Liberal,1607
543,2018,1,39322,Chipre,Presidente,Partido Novo,3
544,2018,1,98345,Noruega,Presidente,Partido Social Liberal,152
545,2018,1,11100,Alemanha,Presidente,Partido Social Liberal,1358
546,2018,1,11266,Estados Unidos,Presidente,Partido Social Liberal,1476
547,2018,1,98469,El Salvador,Presidente,Partido Social Liberal,54
548,2018,1,29050,Nova Zelandia,Presidente,Partido Social Liberal,140
549,2018,2,11444,Paraguai,Presidente,Partido Dos Trabalhadores,14
550,2018,1,29645,Timor-Leste,Presidente,Partido Novo,4
551,2018,1,99180,Comunidade Das Bahamas,Presidente,Partido Social Liberal,16
552,2018,1,30350,Republica Checa,Presidente,Partido Social Liberal,53
553,2018,1,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,3
554,2018,2,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,50
555,2018,1,11240,Espanha,Presidente,Partido Novo,289
556,2018,1,11266,Estados Unidos,Presidente,Partido Novo,329
557,2018,1,0,Nepal,Presidente,Partido Social Liberal,15
558,2018,1,98426,Finlandia,Presidente,Partido Social Liberal,128
559,2018,1,11347,Israel,Presidente,Partido Da Social Democracia Brasileira,34
560,2018,1,98108,Turquia,Presidente,Partido Novo,6
561,2018,1,11509,Portugal,Presidente,Partido Social Liberal,2740
562,2018,1,98965,Angola,Presidente,Partido Social Liberal,85
563,2018,1,11282,Franca,Presidente,Partido Social Liberal,1127
564,2018,1,98507,Costa Rica,Presidente,Partido Da Social Democracia Brasileira,13
565,2018,1,99287,Zambia,Presidente,Partido Da Social Democracia Brasileira,3
566,2018,1,11460,Peru,Presidente,Movimento Democratico Brasileiro,4
567,2018,1,11266,Estados Unidos,Presidente,Movimento Democratico Brasileiro,14
568,2018,1,11444,Paraguai,Presidente,Partido Social Liberal,280
569,2018,1,11428,Mexico,Presidente,Partido Social Liberal,603
570,2018,1,11142,Argentina,Presidente,Partido Novo,145
571,2018,1,11266,Estados Unidos,Presidente,Partido Social Liberal,2369
572,2018,1,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,142
573,2018,1,99317,Estonia,Presidente,Partido Novo,3
574,2018,1,2828,Taiwan,Presidente,Partido Novo,19
575,2018,1,98248,Senegal,Presidente,Movimento Democratico Brasileiro,2
576,2018,1,11444,Paraguai,Presidente,Movimento Democratico Brasileiro,8
577,2018,1,39322,Chipre,Presidente,Movimento Democratico Brasileiro,1
578,2018,1,29181,Jordania,Presidente,Movimento Democratico Brasileiro,3
579,2018,1,11142,Argentina,Presidente,Movimento Democratico Brasileiro,1
580,2018,1,98000,Guatemala,Presidente,Partido Da Social Democracia Brasileira,7
581,2018,1,99180,Comunidade Das Bahamas,Presidente,Movimento Democratico Brasileiro,1
582,2018,1,98906,Canada,Presidente,Movimento Democratico Brasileiro,16
583,2018,1,98949,Austria,Presidente,Movimento Democratico Brasileiro,2
584,2018,1,11525,Suica,Presidente,Partido Socialismo E Liberdade,26
585,2018,1,11584,Venezuela,Presidente,Partido Socialismo E Liberdade,1
586,2018,1,11541,Suriname,Presidente,Partido Socialista Dos Trabalhadores Unificado,3
587,2018,1,29076,Honduras,Presidente,Partido Socialismo E Liberdade,1
588,2018,1,11363,Italia,Presidente,Partido Socialismo E Liberdade,29
589,2018,1,11401,Libano,Presidente,Partido Socialismo E Liberdade,9
590,2018,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,31
591,2018,1,11363,Italia,Presidente,Partido Socialista Dos Trabalhadores Unificado,11
592,2018,1,11444,Paraguai,Presidente,Partido Socialismo E Liberdade,1
593,2018,1,11401,Libano,Presidente,Partido Socialista Dos Trabalhadores Unificado,5
594,2018,1,29025,Hong Kong,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
