Election Year,Place (ZZ = Exterior),Municipality Name,Municipality Code,Gender Code,Gender Description,Age Group Description,Educational Attainment Description,Quantity of Voters
2010,ZZ,TAIPÉ-TAIW,30570,1,FEMININO,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,3
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,TAIPÉ-TAIW,30570,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,TAKAOKA-JAPA,30589,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TAKAOKA-JAPA,30589,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,3
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,70 A 79 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,FEMININO,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,TEERÃ-IRAN,30597,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEERÃ-IRAN,30597,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,17 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,18 A 20 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,21 A 24 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,21 A 24 ANOS,SUPERIOR INCOMPLETO,6
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,10
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,10
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,9
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,6
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,19
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,18 A 20 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,7
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,7
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEGUCIGALPA-HOND,30600,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,21 A 24 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,7
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,18
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,7
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,8
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,LÊ E ESCREVE,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,43
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,13
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,14
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,70 A 79 ANOS,SUPERIOR COMPLETO,8
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,70 A 79 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,4
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,9
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,45 A 59 ANOS,LÊ E ESCREVE,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,23
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,7
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,ANALFABETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,17
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,SUPERIOR A 79 ANOS,ANALFABETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,TEL AVIV-ISRA,30619,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,16 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,17 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,16
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,9
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,18 A 20 ANOS,LÊ E ESCREVE,1
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,18 A 20 ANOS,SUPERIOR INCOMPLETO,25
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,24
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,11
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,SUPERIOR COMPLETO,11
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,21 A 24 ANOS,SUPERIOR INCOMPLETO,24
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,65
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,35
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,LÊ E ESCREVE,5
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,197
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,74
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,16
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,81
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,26
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,282
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,59
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,26
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,15
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,118
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,34
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,LÊ E ESCREVE,9
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,291
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,68
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,11
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,8
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,21
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,10
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,LÊ E ESCREVE,5
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,38
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,60 A 69 ANOS,SUPERIOR INCOMPLETO,16
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,70 A 79 ANOS,ANALFABETO,1
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,6
2010,ZZ,TORONTO-CANA,30635,1,FEMININO,70 A 79 ANOS,LÊ E ESCREVE,1
